id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
13665037,Thu Jun 21 2018 15:32:30 GMT-0500 (CDT),2018-06-21,2018-06-21 20:32:30 UTC,Central Time (US & Canada),43591,wildcarrot,Meghan Cassidy,2018-06-22 11:53:28 UTC,2018-11-23 16:56:17 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/13665037,https://inaturalist-open-data.s3.amazonaws.com/photos/20122055/medium.jpg,,"",,1,0,false,3,30.2838,-97.7783883333,Two-spotted Long-horned Bee,Melissodes bimaculatus,Two-spotted Longhorn Bee,Insecta,567666,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Eucerini,,Melissodes,,Melissodes bimaculatus,,,,
13665049,Thu Jun 21 2018 15:32:59 GMT-0500 (CDT),2018-06-21,2018-06-21 20:32:59 UTC,Central Time (US & Canada),43591,wildcarrot,Meghan Cassidy,2018-06-22 11:54:01 UTC,2023-12-17 15:29:37 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/13665049,https://inaturalist-open-data.s3.amazonaws.com/photos/20122088/medium.jpg,,"",Nymph,2,0,false,3,30.2838133333,-97.77842,Prickly Pear Bug,Chelinidea tabulata,Prickly Pear Bug,Insecta,335780,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Coreoidea,Coreidae,Coreinae,,Chelinideini,,Chelinidea,,Chelinidea tabulata,,,,
15031544,2018-08-01 5:32:56 PM CDT,2018-08-01,2018-08-01 22:32:56 UTC,Central Time (US & Canada),725844,davidspindler,David Spindler,2018-08-01 23:56:43 UTC,2018-08-03 15:55:26 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/15031544,https://inaturalist-open-data.s3.amazonaws.com/photos/22434182/medium.jpeg,,"",,2,0,false,2,30.43618626,-97.81416496,Virginia creeper,Parthenocissus quinquefolia,Virginia creeper,Plantae,50278,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Vitales,,,Vitaceae,,,,,Parthenocissus,,Parthenocissus quinquefolia,,,,
17755496,2018-09-26 8:06:57 AM CDT,2018-09-26,2018-09-26 13:06:57 UTC,Central Time (US & Canada),725844,davidspindler,David Spindler,2018-10-22 22:28:36 UTC,2023-08-10 06:46:00 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/17755496,https://inaturalist-open-data.s3.amazonaws.com/photos/27082135/medium.jpeg,,"",,2,0,false,2,30.46102229,-97.80601061,Asian Tramp Snail,Bradybaena similaris,Asian Tramp Snail,Mollusca,215409,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Eupulmonata,Stylommatophora,Helicina,Helicoidea,Camaenidae,Bradybaeninae,,Bradybaenini,,Bradybaena,,Bradybaena similaris,,,,
17755501,2018-10-22 5:26:41 PM CDT,2018-10-22,2018-10-22 22:26:41 UTC,Central Time (US & Canada),725844,davidspindler,David Spindler,2018-10-22 22:28:51 UTC,2018-10-24 21:59:14 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/17755501,https://inaturalist-open-data.s3.amazonaws.com/photos/27082154/medium.jpeg,,"",,2,0,false,2,30.28467017,-97.7289305,Four-spurred Assassin Bug,Zelus tetracanthus,Four-spurred Assassin Bug,Insecta,334038,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Reduvioidea,Reduviidae,Harpactorinae,,Harpactorini,,Zelus,,Zelus tetracanthus,,,,
18312532,Sat Nov 10 2018 12:23:11 GMT-0600 (CST),2018-11-10,2018-11-10 18:23:11 UTC,Central Time (US & Canada),43591,wildcarrot,Meghan Cassidy,2018-11-10 20:58:38 UTC,2018-11-11 15:12:50 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/18312532,https://inaturalist-open-data.s3.amazonaws.com/photos/27980246/medium.jpg,,"",,2,0,false,3,30.2533083333,-97.73838,Lindheimer muhly,Muhlenbergia lindheimeri,Lindheimer muhly,Plantae,165559,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Chloridoideae,,Cynodonteae,Muhlenbergiinae,Muhlenbergia,,Muhlenbergia lindheimeri,,,,
18312553,Sat Nov 10 2018 12:23:32 GMT-0600 (CST),2018-11-10,2018-11-10 18:23:32 UTC,Central Time (US & Canada),43591,wildcarrot,Meghan Cassidy,2018-11-10 20:59:37 UTC,2018-11-11 01:25:36 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/18312553,https://inaturalist-open-data.s3.amazonaws.com/photos/27980307/medium.jpg,,"",,1,0,false,3,30.25328,-97.73838,black willow,Salix nigra,black willow,Plantae,54847,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,Salicaceae,,,,,Salix,,Salix nigra,,,,
18312618,Sat Nov 10 2018 12:28:07 GMT-0600 (CST),2018-11-10,2018-11-10 18:28:07 UTC,Central Time (US & Canada),43591,wildcarrot,Meghan Cassidy,2018-11-10 21:01:47 UTC,2018-11-14 23:10:40 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/18312618,https://inaturalist-open-data.s3.amazonaws.com/photos/27980440/medium.jpg,,"",,1,0,false,3,30.25257,-97.7376333333,roughleaf dogwood,Cornus drummondii,roughleaf dogwood,Plantae,54776,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Cornales,,,Cornaceae,,,,,Cornus,,Cornus drummondii,,,,
18312674,Sat Nov 10 2018 12:44:07 GMT-0600 (CST),2018-11-10,2018-11-10 18:44:07 UTC,Central Time (US & Canada),43591,wildcarrot,Meghan Cassidy,2018-11-10 21:04:07 UTC,2019-01-04 18:48:02 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/18312674,https://inaturalist-open-data.s3.amazonaws.com/photos/27980532/medium.jpg,,"",,4,0,false,3,30.2512083333,-97.73442,small ballmoss,Tillandsia recurvata,ballmoss,Plantae,84002,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Bromeliaceae,Tillandsioideae,,,,Tillandsia,,Tillandsia recurvata,,,,
18312681,Sat Nov 10 2018 12:47:52 GMT-0600 (CST),2018-11-10,2018-11-10 18:47:52 UTC,Central Time (US & Canada),43591,wildcarrot,Meghan Cassidy,2018-11-10 21:04:23 UTC,2018-11-12 19:44:23 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/18312681,https://inaturalist-open-data.s3.amazonaws.com/photos/27980565/medium.jpg,,"",,2,0,false,3,30.250575,-97.7335666667,autumn clematis,Clematis terniflora,autumn clematis,Plantae,62776,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Clematis,,Clematis terniflora,,,,
18312694,Sat Nov 10 2018 12:47:47 GMT-0600 (CST),2018-11-10,2018-11-10 18:47:47 UTC,Central Time (US & Canada),43591,wildcarrot,Meghan Cassidy,2018-11-10 21:04:55 UTC,2018-11-14 23:11:07 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/18312694,https://inaturalist-open-data.s3.amazonaws.com/photos/27980589/medium.jpg,,"",,1,0,false,3,30.2505716667,-97.733575,American sycamore,Platanus occidentalis,American sycamore,Plantae,49662,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Proteales,,,Platanaceae,,,,,Platanus,,Platanus occidentalis,,,,
18312793,Sat Nov 10 2018 12:48:57 GMT-0600 (CST),2018-11-10,2018-11-10 18:48:57 UTC,Central Time (US & Canada),43591,wildcarrot,Meghan Cassidy,2018-11-10 21:08:57 UTC,2020-12-08 03:59:11 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/18312793,https://inaturalist-open-data.s3.amazonaws.com/photos/27980844/medium.jpg,,"",,4,0,false,3,30.2504366667,-97.7332383333,inland sea oats,Chasmanthium latifolium,inland wood oats,Plantae,84364,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Panicoideae,,Chasmanthieae,,Chasmanthium,,Chasmanthium latifolium,,,,
18312824,Sat Nov 10 2018 12:53:10 GMT-0600 (CST),2018-11-10,2018-11-10 18:53:10 UTC,Central Time (US & Canada),43591,wildcarrot,Meghan Cassidy,2018-11-10 21:10:42 UTC,2018-11-14 23:10:49 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/18312824,https://inaturalist-open-data.s3.amazonaws.com/photos/27980931/medium.jpg,,"",,2,0,false,3,30.25033,-97.7329633333,baldcypress,Taxodium distichum,baldcypress,Plantae,49666,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,Cupressaceae,Taxodioideae,,,,Taxodium,,Taxodium distichum,,,,
18312842,Sat Nov 10 2018 13:01:07 GMT-0600 (CST),2018-11-10,2018-11-10 19:01:07 UTC,Central Time (US & Canada),43591,wildcarrot,Meghan Cassidy,2018-11-10 21:11:26 UTC,2018-11-11 00:19:23 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/18312842,https://inaturalist-open-data.s3.amazonaws.com/photos/27987646/medium.jpg,,"",,1,0,false,3,30.249395,-97.7309116667,American sycamore,Platanus occidentalis,American sycamore,Plantae,49662,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Proteales,,,Platanaceae,,,,,Platanus,,Platanus occidentalis,,,,
18316822,Sat Nov 10 2018 13:06:15 GMT-0600 (CST),2018-11-10,2018-11-10 19:06:15 UTC,Central Time (US & Canada),43591,wildcarrot,Meghan Cassidy,2018-11-11 00:20:02 UTC,2018-11-12 07:52:44 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/18316822,https://inaturalist-open-data.s3.amazonaws.com/photos/27987685/medium.jpg,,"",,1,0,false,3,30.24902,-97.7297366667,Chinaberry,Melia azedarach,Chinaberry,Plantae,53720,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Sapindales,,,Meliaceae,Melioideae,,Melieae,,Melia,,Melia azedarach,,,,
18316843,Sat Nov 10 2018 13:17:39 GMT-0600 (CST),2018-11-10,2018-11-10 19:17:39 UTC,Central Time (US & Canada),43591,wildcarrot,Meghan Cassidy,2018-11-11 00:21:18 UTC,2018-11-12 18:19:42 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/18316843,https://inaturalist-open-data.s3.amazonaws.com/photos/27987719/medium.jpg,,"",,2,0,false,3,30.2480366667,-97.7271633333,autumn clematis,Clematis terniflora,autumn clematis,Plantae,62776,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Clematis,,Clematis terniflora,,,,
18316885,Sat Nov 10 2018 13:20:24 GMT-0600 (CST),2018-11-10,2018-11-10 19:20:24 UTC,Central Time (US & Canada),43591,wildcarrot,Meghan Cassidy,2018-11-11 00:23:31 UTC,2024-01-05 23:03:22 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/18316885,https://inaturalist-open-data.s3.amazonaws.com/photos/27987782/medium.jpg,,"",,2,0,false,3,30.2477616667,-97.7267216667,Belonocnema kinseyi,Belonocnema kinseyi,,Insecta,1195335,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Cynipoidea,Cynipidae,Cynipinae,,Cynipini,,Belonocnema,,Belonocnema kinseyi,,,,
18316919,Sat Nov 10 2018 13:21:33 GMT-0600 (CST),2018-11-10,2018-11-10 19:21:33 UTC,Central Time (US & Canada),43591,wildcarrot,Meghan Cassidy,2018-11-11 00:24:23 UTC,2019-01-04 18:48:00 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/18316919,https://inaturalist-open-data.s3.amazonaws.com/photos/27987814/medium.jpg,,"",,4,0,false,3,30.2477083333,-97.726495,small ballmoss,Tillandsia recurvata,ballmoss,Plantae,84002,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Bromeliaceae,Tillandsioideae,,,,Tillandsia,,Tillandsia recurvata,,,,
18316993,Sat Nov 10 2018 13:33:08 GMT-0600 (CST),2018-11-10,2018-11-10 19:33:08 UTC,Central Time (US & Canada),43591,wildcarrot,Meghan Cassidy,2018-11-11 00:27:06 UTC,2018-11-11 17:53:40 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/18316993,https://inaturalist-open-data.s3.amazonaws.com/photos/27987953/medium.jpg,,"",,2,0,false,3,30.247975,-97.7252283333,poison ivy,Toxicodendron radicans,eastern poison ivy,Plantae,58732,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Sapindales,,,Anacardiaceae,Anacardioideae,,,,Toxicodendron,,Toxicodendron radicans,,,,
18317055,Sat Nov 10 2018 14:25:05 GMT-0600 (CST),2018-11-10,2018-11-10 20:25:05 UTC,Central Time (US & Canada),43591,wildcarrot,Meghan Cassidy,2018-11-11 00:30:08 UTC,2018-11-19 04:04:46 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/18317055,https://inaturalist-open-data.s3.amazonaws.com/photos/27988058/medium.jpg,,"",,1,0,false,3,30.2511,-97.735205,smooth horsetail,Equisetum laevigatum,smooth horsetail,Plantae,63870,Plantae,Tracheophyta,,,Polypodiopsida,Equisetidae,,Equisetales,,,Equisetaceae,,,,,Equisetum,,Equisetum laevigatum,,,,
19221354,2018/11/10 12:00 PM CST,2018-11-10,2018-11-10 18:00:00 UTC,Central Time (US & Canada),43591,wildcarrot,Meghan Cassidy,2018-12-26 00:18:50 UTC,2019-08-21 18:37:04 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/19221354,https://inaturalist-open-data.s3.amazonaws.com/photos/29526399/medium.jpg,,"Ann and Roy Butler Hike and Bike Trail, Austin, Colorado River, Ladybird Lake, Reptiles, Texas, Travis County, Turtles",,2,0,false,,30.2538383333,-97.7389166667,Red-eared Slider,Trachemys scripta elegans,Red-eared Slider,Reptilia,51271,Animalia,Chordata,Vertebrata,,Reptilia,,,Testudines,,,Emydidae,Deirochelyinae,,,,Trachemys,,Trachemys scripta,,Trachemys scripta elegans,,
19221355,2018/11/10 12:29 PM CST,2018-11-10,2018-11-10 18:29:00 UTC,Central Time (US & Canada),43591,wildcarrot,Meghan Cassidy,2018-12-26 00:18:50 UTC,2018-12-26 03:31:41 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/19221355,https://inaturalist-open-data.s3.amazonaws.com/photos/29526419/medium.jpg,,"Ann and Roy Butler Hike and Bike Trail, Austin, Colorado River, Flowering Plants, Ladybird Lake, Plants, Texas, Travis County",,2,0,false,,30.2524016667,-97.7374516667,Tievine,Ipomoea cordatotriloba,Tievine,Plantae,135263,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Solanales,,,Convolvulaceae,Convolvuloideae,,Ipomoeeae,,Ipomoea,,Ipomoea cordatotriloba,,,,
19221358,2018/11/10 12:30 PM CST,2018-11-10,2018-11-10 18:30:00 UTC,Central Time (US & Canada),43591,wildcarrot,Meghan Cassidy,2018-12-26 00:18:57 UTC,2018-12-26 02:29:54 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/19221358,https://inaturalist-open-data.s3.amazonaws.com/photos/29526430/medium.jpg,,"American Beautyberry, Ann and Roy Butler Hike and Bike Trail, Austin, Colorado River, Flowering Plants, Ladybird Lake, Plants, Texas, Travis County",,3,0,false,,30.252285,-97.737255,American beautyberry,Callicarpa americana,American beautyberry,Plantae,49193,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Callicarpoideae,,,,Callicarpa,,Callicarpa americana,,,,
19221361,2018/11/10 12:53 PM CST,2018-11-10,2018-11-10 18:53:00 UTC,Central Time (US & Canada),43591,wildcarrot,Meghan Cassidy,2018-12-26 00:19:04 UTC,2019-11-05 17:27:47 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/19221361,https://inaturalist-open-data.s3.amazonaws.com/photos/29526453/medium.jpg,,"Ann and Roy Butler Hike and Bike Trail, Austin, Colorado River, Ladybird Lake, Plants, Texas, Travis County",,2,0,false,,30.250295,-97.7329433333,Taro,Colocasia esculenta,Taro,Plantae,122835,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Araceae,Aroideae,,Colocasieae,,Colocasia,,Colocasia esculenta,,,,
19221363,2018/11/10 12:58 PM CST,2018-11-10,2018-11-10 18:58:00 UTC,Central Time (US & Canada),43591,wildcarrot,Meghan Cassidy,2018-12-26 00:19:10 UTC,2018-12-26 00:48:23 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/19221363,https://inaturalist-open-data.s3.amazonaws.com/photos/29526459/medium.jpg,,"Ann and Roy Butler Hike and Bike Trail, Austin, Birds, Colorado River, Ladybird Lake, Texas, Travis County",,3,0,false,,30.2498066667,-97.731875,Snowy Egret,Egretta thula,Snowy Egret,Aves,4940,Animalia,Chordata,Vertebrata,,Aves,,,Pelecaniformes,,,Ardeidae,Ardeinae,,,,Egretta,,Egretta thula,,,,
19221364,2018/11/10 1:33 PM CST,2018-11-10,2018-11-10 19:33:00 UTC,Central Time (US & Canada),43591,wildcarrot,Meghan Cassidy,2018-12-26 00:19:12 UTC,2018-12-26 00:48:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/19221364,https://inaturalist-open-data.s3.amazonaws.com/photos/29526465/medium.jpg,,"Ann and Roy Butler Hike and Bike Trail, Austin, Birds, Colorado River, Ladybird Lake, Texas, Travis County",,3,0,false,,30.2479383333,-97.725185,Pied-billed Grebe,Podilymbus podiceps,Pied-billed Grebe,Aves,4246,Animalia,Chordata,Vertebrata,,Aves,,,Podicipediformes,,,Podicipedidae,,,,,Podilymbus,,Podilymbus podiceps,,,,
19221366,2018/11/10 1:34 PM CST,2018-11-10,2018-11-10 19:34:00 UTC,Central Time (US & Canada),43591,wildcarrot,Meghan Cassidy,2018-12-26 00:19:14 UTC,2018-12-26 17:19:51 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/19221366,https://inaturalist-open-data.s3.amazonaws.com/photos/29526470/medium.jpg,,"Ann and Roy Butler Hike and Bike Trail, Austin, Colorado River, Ladybird Lake, Reptiles, Texas, Travis County, Turtles",,2,0,false,,30.2479233333,-97.7251583333,Pseudemys texana,Pseudemys texana,Texas Cooter,Reptilia,39822,Animalia,Chordata,Vertebrata,,Reptilia,,,Testudines,,,Emydidae,Deirochelyinae,,,,Pseudemys,,Pseudemys texana,,,,
19221367,2018/11/10 1:35 PM CST,2018-11-10,2018-11-10 19:35:00 UTC,Central Time (US & Canada),43591,wildcarrot,Meghan Cassidy,2018-12-26 00:19:18 UTC,2021-07-01 19:38:49 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/19221367,https://inaturalist-open-data.s3.amazonaws.com/photos/29526490/medium.jpg,,"Ann and Roy Butler Hike and Bike Trail, Austin, Colorado River, Flowering Plants, Ladybird Lake, Plants, Texas, Travis County",,6,0,false,,30.24787,-97.725035,Chinese Tallow,Triadica sebifera,Chinese Tallow,Plantae,79388,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,Euphorbiaceae,Euphorbioideae,,Hippomaneae,,Triadica,,Triadica sebifera,,,,
19221368,2018/11/10 1:40 PM CST,2018-11-10,2018-11-10 19:40:00 UTC,Central Time (US & Canada),43591,wildcarrot,Meghan Cassidy,2018-12-26 00:19:20 UTC,2018-12-26 03:32:03 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/19221368,https://inaturalist-open-data.s3.amazonaws.com/photos/29526491/medium.jpg,,"Ann and Roy Butler Hike and Bike Trail, Austin, Colorado River, Flowering Plants, Ladybird Lake, Plants, Texas, Travis County",,1,0,false,,30.2471616667,-97.7245616667,puncture vine,Tribulus terrestris,puncture vine,Plantae,64238,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Zygophyllales,,,Zygophyllaceae,Tribuloideae,,,,Tribulus,,Tribulus terrestris,,,,
19221370,2018/11/10 1:47 PM CST,2018-11-10,2018-11-10 19:47:00 UTC,Central Time (US & Canada),43591,wildcarrot,Meghan Cassidy,2018-12-26 00:19:22 UTC,2018-12-27 17:41:40 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/19221370,https://inaturalist-open-data.s3.amazonaws.com/photos/29526492/medium.jpg,,"Ann and Roy Butler Hike and Bike Trail, Austin, Birds, Colorado River, Ladybird Lake, Osprey, Texas, Travis County",,6,0,false,,30.2477216667,-97.7247216667,Águila pescadora,Pandion haliaetus,Osprey,Aves,116999,Animalia,Chordata,Vertebrata,,Aves,,,Accipitriformes,,,Pandionidae,,,,,Pandion,,Pandion haliaetus,,,,
19221371,2018/11/10 1:55 PM CST,2018-11-10,2018-11-10 19:55:00 UTC,Central Time (US & Canada),43591,wildcarrot,Meghan Cassidy,2018-12-26 00:19:28 UTC,2023-02-15 03:02:54 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/19221371,https://inaturalist-open-data.s3.amazonaws.com/photos/29526511/medium.jpg,,"Ann and Roy Butler Hike and Bike Trail, Austin, Birds, Colorado River, Ladybird Lake, Texas, Travis County",,5,0,false,,30.24776,-97.724525,Ruby-crowned Kinglet,Corthylio calendula,Ruby-crowned Kinglet,Aves,1289388,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Regulidae,,,,,Corthylio,,Corthylio calendula,,,,
19221372,2018/11/10 2:00 PM CST,2018-11-10,2018-11-10 20:00:00 UTC,Central Time (US & Canada),43591,wildcarrot,Meghan Cassidy,2018-12-26 00:19:29 UTC,2023-03-01 17:15:06 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/19221372,https://inaturalist-open-data.s3.amazonaws.com/photos/29526497/medium.jpg,,"Ann and Roy Butler Hike and Bike Trail, Austin, Birds, Colorado River, Cormorants, Ladybird Lake, Texas, Travis County",,2,0,false,,30.248135,-97.7265133333,Double-crested Cormorant,Nannopterum auritum,Double-crested Cormorant,Aves,1454382,Animalia,Chordata,Vertebrata,,Aves,,,Suliformes,,,Phalacrocoracidae,,,,,Nannopterum,,Nannopterum auritum,,,,
19221374,2018/11/10 2:41 PM CST,2018-11-10,2018-11-10 20:41:00 UTC,Central Time (US & Canada),43591,wildcarrot,Meghan Cassidy,2018-12-26 00:19:32 UTC,2018-12-26 18:02:51 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/19221374,https://inaturalist-open-data.s3.amazonaws.com/photos/29526504/medium.jpg,,"Ann and Roy Butler Hike and Bike Trail, Austin, Birds, Colorado River, Ladybird Lake, Texas, Travis County","Sorry for the terrible shot, was taken through a windshield...",4,0,false,,30.249775,-97.735965,Red-shouldered Hawk,Buteo lineatus,Red-shouldered Hawk,Aves,5206,Animalia,Chordata,Vertebrata,,Aves,,,Accipitriformes,,,Accipitridae,,,,,Buteo,,Buteo lineatus,,,,
19221383,2018/11/10 1:06 PM CST,2018-11-10,2018-11-10 19:06:00 UTC,Central Time (US & Canada),43591,wildcarrot,Meghan Cassidy,2018-12-26 00:19:51 UTC,2020-07-30 19:48:10 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/19221383,https://inaturalist-open-data.s3.amazonaws.com/photos/29526530/medium.jpg,,"Ann and Roy Butler Hike and Bike Trail, Arthropods, Austin, Colorado River, Insects, Ladybird Lake, Lepidoptera, Texas, Travis County",,1,0,false,,30.249035,-97.7297666667,Fall Webworm Moth,Hyphantria cunea,Fall Webworm Moth,Insecta,127133,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Erebidae,Arctiinae,,Arctiini,Spilosomina,Hyphantria,,Hyphantria cunea,,,,
19221385,2018/11/10 1:07 PM CST,2018-11-10,2018-11-10 19:07:00 UTC,Central Time (US & Canada),43591,wildcarrot,Meghan Cassidy,2018-12-26 00:19:56 UTC,2019-01-04 18:46:23 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/19221385,https://inaturalist-open-data.s3.amazonaws.com/photos/29526538/medium.jpg,,"Air Plants, Ann and Roy Butler Hike and Bike Trail, Austin, Colorado River, Ladybird Lake, Plants, Texas, Travis County",,3,0,false,,30.2488866667,-97.729165,small ballmoss,Tillandsia recurvata,ballmoss,Plantae,84002,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Bromeliaceae,Tillandsioideae,,,,Tillandsia,,Tillandsia recurvata,,,,
19221386,2018/11/10 1:12 PM CST,2018-11-10,2018-11-10 19:12:00 UTC,Central Time (US & Canada),43591,wildcarrot,Meghan Cassidy,2018-12-26 00:19:59 UTC,2022-02-17 02:28:38 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/19221386,https://inaturalist-open-data.s3.amazonaws.com/photos/29526543/medium.jpg,,"Ann and Roy Butler Hike and Bike Trail, Arthropods, Austin, Colorado River, Flannel Moth, Insects, Ladybird Lake, Lepidoptera, Texas, Travis County",,2,0,false,,30.2483183333,-97.727455,Southern Flannel Moth,Megalopyge opercularis,Southern Flannel Moth,Insecta,84185,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Zygaenoidea,Megalopygidae,Megalopyginae,,,,Megalopyge,,Megalopyge opercularis,,,,
